loss,val_loss
3.0328192710876465,2.1836843490600586
1.832016944885254,2.0333688259124756
1.5075441598892212,3.7304065227508545
1.3214068412780762,2.466233253479004
1.143178105354309,1.913231372833252
1.1311155557632446,1.6695687770843506
0.9792089462280273,2.041109323501587
0.8708763122558594,1.2911432981491089
0.7556355595588684,1.5086069107055664
0.7629584074020386,1.6534271240234375
0.7243221402168274,1.5363937616348267
0.7039610743522644,1.2580938339233398
0.6127812266349792,1.243951439857483
0.6399110555648804,1.316521167755127
0.5759457349777222,1.1897680759429932
0.5074213743209839,1.3697717189788818
0.5580731630325317,1.7804254293441772
0.49022525548934937,1.2948213815689087
0.46734708547592163,1.2495604753494263
0.4629696309566498,1.234553575515747
0.44076985120773315,1.256216049194336
0.41136598587036133,1.5737597942352295
0.35729095339775085,1.3129180669784546
0.399108350276947,1.2663477659225464
0.3621302545070648,1.2090896368026733
0.33808639645576477,1.1465480327606201
0.3524080216884613,1.234351634979248
0.3579556941986084,1.2564477920532227
0.32993391156196594,1.1415200233459473
0.29668623208999634,1.156934142112732
0.32920247316360474,1.1597360372543335
0.3318904638290405,1.1806076765060425
0.3422556221485138,1.2317907810211182
0.28338822722435,1.0814980268478394
0.27216362953186035,1.1367031335830688
0.2854212820529938,1.0695770978927612
0.28984835743904114,1.1965936422348022
0.2657524645328522,1.2923158407211304
0.252015620470047,1.1636807918548584
0.24524617195129395,1.1478697061538696
0.24652792513370514,1.1217398643493652
0.21026022732257843,1.116580605506897
0.23664095997810364,1.0955125093460083
0.20217907428741455,1.0677850246429443
0.19394062459468842,1.2339659929275513
0.2047722190618515,1.1311408281326294
0.2153024971485138,1.11551034450531
0.2055697739124298,1.0940253734588623
0.22544075548648834,1.1032965183258057
0.19385984539985657,1.0576997995376587
0.1864008754491806,1.1227049827575684
0.20732590556144714,1.095638394355774
0.17951399087905884,1.0647330284118652
0.19144360721111298,1.0809040069580078
0.1828417032957077,1.041215181350708
0.16323596239089966,1.0649369955062866
0.17581787705421448,1.0518214702606201
0.1800684630870819,1.0847961902618408
0.17258159816265106,1.0569822788238525
0.16025231778621674,1.0692660808563232
0.16141515970230103,1.1031391620635986
0.17932192981243134,1.0788363218307495
0.1440390646457672,1.035701036453247
0.14635597169399261,1.077340006828308
0.16535235941410065,1.0652490854263306
0.17584756016731262,1.0584053993225098
0.14661438763141632,1.0659708976745605
0.14333128929138184,1.0300722122192383
0.16580180823802948,1.0518717765808105
0.14303366839885712,1.0504183769226074
0.14601582288742065,1.0406562089920044
0.14382000267505646,1.0632541179656982
0.14272594451904297,1.0858021974563599
0.1268925815820694,1.0327520370483398
0.11952266097068787,1.0660117864608765
0.12292322516441345,1.0769505500793457
0.12977562844753265,1.1653248071670532
0.14937250316143036,1.0442899465560913
0.13472160696983337,1.0499197244644165
0.12371935695409775,1.0479055643081665
0.11135708540678024,1.0393584966659546
0.13856682181358337,1.0264004468917847
0.11019253730773926,1.0520899295806885
0.1171119213104248,1.0270779132843018
0.116700179874897,1.0203269720077515
0.12512622773647308,1.0925984382629395
0.121802419424057,1.0461180210113525
0.11521591246128082,1.0744718313217163
0.09712869673967361,1.0634827613830566
0.11243886500597,1.0487329959869385
0.10413304716348648,1.0241609811782837
0.1064416766166687,1.0244255065917969
0.11269094794988632,1.023793339729309
0.10526122897863388,1.0164923667907715
0.09988410025835037,1.1057591438293457
0.0985722690820694,1.0233508348464966
0.09250015020370483,1.0549074411392212
0.10739068686962128,1.0480444431304932
0.11612416803836823,1.0477445125579834
0.09615038335323334,1.0198146104812622
0.09932035207748413,1.0186877250671387
0.09992259740829468,1.032373309135437
0.0978018045425415,1.018153190612793
0.09523652493953705,1.021281361579895
0.10855848342180252,1.0303438901901245
0.09745439887046814,1.0116384029388428
0.0834798514842987,1.0016963481903076
0.09034758061170578,1.0704503059387207
0.08512614667415619,1.0365488529205322
0.1013236939907074,0.9980026483535767
0.1037510558962822,1.0109760761260986
0.09537198394536972,1.00701904296875
0.08795572817325592,1.0019532442092896
0.0784936472773552,1.0281916856765747
0.1062711551785469,0.9981750249862671
0.08378207683563232,1.0468522310256958
0.10210513323545456,1.030120611190796
0.08905614167451859,1.0145487785339355
0.0728602260351181,0.9994985461235046
0.08138731122016907,1.0103377103805542
0.0757482722401619,1.0192476511001587
0.07949817180633545,1.0678194761276245
0.08492216467857361,1.0465872287750244
0.08271602541208267,1.01442289352417
0.06952810287475586,1.0195204019546509
0.07236228138208389,1.0273644924163818
0.06705036759376526,0.9932422637939453
0.0800510123372078,1.0189486742019653
0.08007944375276566,0.9941059350967407
0.08378815650939941,1.019036054611206
0.06749016046524048,0.9998326897621155
0.0694475919008255,1.0023666620254517
0.09143530577421188,1.0121691226959229
0.07852473109960556,0.9934308528900146
0.08204637467861176,1.0064129829406738
0.07815562933683395,0.9972388744354248
0.06751416623592377,1.0332694053649902
0.0743599385023117,1.0121781826019287
0.0736236572265625,1.0154244899749756
0.06731066107749939,1.004229187965393
0.0791381224989891,1.0067784786224365
0.07702414691448212,0.9984925389289856
0.0686156377196312,1.0247671604156494
0.07454036921262741,0.9887487292289734
0.08182602375745773,1.0067330598831177
0.07741428166627884,1.0114936828613281
0.0668327808380127,0.9933051466941833
0.06764480471611023,0.9907850623130798
0.06697195768356323,1.007988452911377
0.0646514892578125,1.00199556350708
0.06984343379735947,0.9968146681785583
0.08090538531541824,1.0085188150405884
0.07328315079212189,1.059737205505371
0.07462693750858307,1.0147901773452759
0.06913219392299652,0.9761468768119812
0.053872253745794296,1.0126912593841553
0.06005299463868141,0.9803270101547241
0.071599580347538,1.0308939218521118
0.07432936877012253,1.0366851091384888
0.06365311145782471,1.0022081136703491
0.06809160858392715,0.9984757900238037
0.059212543070316315,1.0031572580337524
0.06348615139722824,1.0316386222839355
0.06832432001829147,0.9994186758995056
0.06405048072338104,0.9908227920532227
0.047879960387945175,1.0123416185379028
0.06672780960798264,0.9932336807250977
0.06498716026544571,0.9757657051086426
0.05816423520445824,0.9939174652099609
0.05494268238544464,0.9813716411590576
0.06324278563261032,1.0137076377868652
0.06052985414862633,0.9994441866874695
0.05674302950501442,1.0050504207611084
0.06946798413991928,1.007026195526123
0.06360305100679398,0.9872324466705322
0.0535910464823246,0.9912517070770264
0.061802007257938385,1.0062516927719116
0.05416170507669449,0.996484100818634
0.05185529589653015,0.9928605556488037
0.05892488360404968,1.0016857385635376
0.05415065214037895,0.9971023201942444
0.06698554754257202,1.0076426267623901
0.05540529265999794,0.9815946817398071
0.04766402766108513,0.978195309638977
0.04744468256831169,1.0034599304199219
0.05257029831409454,0.9941524267196655
0.05377334728837013,1.015587329864502
0.05491626262664795,0.9773772954940796
0.054837677627801895,0.9817131757736206
0.05161145702004433,0.9920981526374817
0.06383441388607025,1.0111523866653442
0.0588497668504715,1.0211453437805176
0.04919090121984482,0.996453583240509
0.05256762355566025,0.9873450398445129
0.04896499961614609,0.990234375
0.04894913733005524,0.9885109663009644
0.0534580796957016,0.9976578950881958
0.056954097002744675,1.0081697702407837
0.052313175052404404,0.9919533729553223
0.05221354588866234,0.9837031960487366
0.047131139785051346,0.9803738594055176
0.04996975511312485,1.0112833976745605
0.05260013788938522,0.9799253940582275
0.049660082906484604,0.9895426034927368
0.053454697132110596,1.0581169128417969
0.047099485993385315,1.0293753147125244
0.04322786256670952,0.975113570690155
0.047309666872024536,1.0026954412460327
0.056306611746549606,0.9927963018417358
0.041927117854356766,1.0038820505142212
0.04076097160577774,0.9982778429985046
0.05562011897563934,0.9997038245201111
0.04463879019021988,0.9772832989692688
0.050643980503082275,0.9930930733680725
0.05549008771777153,0.9698852896690369
0.05029481649398804,1.0006372928619385
0.04275159910321236,0.9784145355224609
0.046319637447595596,0.9936215877532959
0.04317381605505943,1.019088625907898
0.04704669862985611,0.9953905940055847
0.0491301529109478,1.003111481666565
0.05036527290940285,0.9705619215965271
0.037970613688230515,0.9958657026290894
0.045814912766218185,0.9731581211090088
0.04258188605308533,0.9958775043487549
0.045025262981653214,0.9804674983024597
0.04462089389562607,0.9682049751281738
0.04674949869513512,0.9708191156387329
0.03821258246898651,0.9912365674972534
0.04060080647468567,0.9935325980186462
0.044964373111724854,1.0175378322601318
0.048883963376283646,0.9778271913528442
0.05372994393110275,0.9866644740104675
0.045383308082818985,0.975769579410553
0.0353606678545475,0.9870558381080627
0.04700123146176338,0.9771949052810669
0.040333908051252365,0.9734655022621155
0.04006129503250122,0.9765927791595459
0.04155751317739487,0.9839133620262146
0.040617045015096664,0.9712814688682556
0.041985295712947845,0.9884957075119019
0.04214918613433838,0.9903448224067688
0.03978729993104935,0.9722747802734375
0.039248593151569366,0.9696006178855896
0.03804515674710274,0.9690214991569519
0.03630797937512398,0.9982814788818359
0.046336278319358826,0.9802956581115723
0.04440084844827652,0.9774511456489563
0.0460631363093853,0.9798886179924011
0.043422162532806396,0.9768431186676025
0.035794153809547424,0.9761945009231567
0.040760982781648636,0.9847421646118164
0.04141604155302048,1.0083012580871582
0.04386535659432411,0.9972409605979919
0.04936394840478897,0.9742453694343567
0.04001127555966377,0.9635996222496033
0.03205817565321922,0.98597651720047
0.03760826960206032,1.012135624885559
0.03925066441297531,0.9735907912254333
0.04179277643561363,1.0237078666687012
0.056956030428409576,0.9896038770675659
0.041002124547958374,0.9689869284629822
0.03317712992429733,0.9753365516662598
0.03216318413615227,0.9712187051773071
0.029635285958647728,0.9768564105033875
0.039342932403087616,1.0071372985839844
0.040190454572439194,0.9836863875389099
0.04216110706329346,0.9759598970413208
0.04197170212864876,1.0735076665878296
0.035317059606313705,0.9710862636566162
0.036363501101732254,0.9850460886955261
0.04417571797966957,0.9808307886123657
0.03544212132692337,1.0004310607910156
0.039172928780317307,0.9677420854568481
0.03637571260333061,0.996554970741272
0.04359521344304085,0.9957619309425354
0.037969425320625305,0.9776639342308044
0.040157970041036606,0.9830003380775452
0.037866249680519104,0.9912391304969788
0.03762076795101166,0.9801677465438843
0.030585063621401787,0.979962170124054
0.03235524147748947,0.9642453193664551
