loss,val_loss
3.0890936851501465,4.236125469207764
1.7722691297531128,2.0375959873199463
1.4876827001571655,2.276907444000244
1.2678130865097046,1.4479577541351318
1.1397572755813599,1.4802790880203247
1.0445466041564941,1.9484045505523682
0.9101722240447998,2.0739381313323975
0.8801911473274231,1.7684814929962158
0.7878465056419373,1.4346407651901245
0.7333828210830688,1.4029805660247803
0.6732082366943359,1.2147974967956543
0.6352375745773315,1.2598851919174194
0.5930327773094177,1.2681117057800293
0.587411642074585,1.7171969413757324
0.5160441398620605,1.1875510215759277
0.4729824960231781,1.2037676572799683
0.46240201592445374,1.291663646697998
0.4463018774986267,1.2465804815292358
0.4368937313556671,1.2918601036071777
0.43910327553749084,1.2503962516784668
0.40495795011520386,1.2787355184555054
0.3974060118198395,1.1302238702774048
0.37441810965538025,1.2463558912277222
0.3795005977153778,1.5470235347747803
0.3621457517147064,1.113029956817627
0.3553525507450104,1.3472366333007812
0.325521856546402,1.2198915481567383
0.32969534397125244,1.2061378955841064
0.3279687762260437,1.1472067832946777
0.3135916292667389,1.2177189588546753
0.32074666023254395,1.1248232126235962
0.2894204258918762,1.1861398220062256
0.2903776168823242,1.1083307266235352
0.2810702621936798,1.0965137481689453
0.2655720114707947,1.2539912462234497
0.26666638255119324,1.1923882961273193
0.2855271100997925,1.5489501953125
0.2768489420413971,1.123885989189148
0.2650820314884186,1.1439502239227295
0.26807519793510437,1.4191603660583496
0.2604617178440094,1.081032156944275
0.25127819180488586,1.101766586303711
0.2461603581905365,1.1057133674621582
0.2554298937320709,1.2187488079071045
0.23607678711414337,1.100645661354065
0.23311688005924225,1.1466805934906006
0.22307641804218292,1.119367003440857
0.21627162396907806,1.0832924842834473
0.23583859205245972,1.1055632829666138
0.21493856608867645,1.081758975982666
0.22168105840682983,1.2359124422073364
0.20111218094825745,1.1841676235198975
0.1995578557252884,1.1634087562561035
0.20376460254192352,1.0553301572799683
0.18612049520015717,1.1364666223526
0.18951360881328583,1.0918930768966675
0.2040347009897232,1.2886552810668945
0.19688913226127625,1.0587016344070435
0.1900428831577301,1.2039827108383179
0.1811334788799286,1.0575255155563354
0.18629571795463562,1.0953367948532104
0.19332493841648102,1.12053382396698
0.1793966442346573,1.0725774765014648
0.1725269854068756,1.064366102218628
0.18458622694015503,1.1230756044387817
0.17606471478939056,1.1246371269226074
0.1661555916070938,1.1720144748687744
0.18317797780036926,1.0724080801010132
0.17356133460998535,1.0272636413574219
0.171635702252388,1.0494853258132935
0.16056859493255615,1.078434705734253
0.1629589945077896,1.0476948022842407
0.16016148030757904,1.0502190589904785
0.16443367302417755,1.1073991060256958
0.16289231181144714,1.1326230764389038
0.1641845405101776,1.0264911651611328
0.15423737466335297,1.0385634899139404
0.15305504202842712,1.2414090633392334
0.15346874296665192,1.0335792303085327
0.15481944382190704,1.0815869569778442
0.14242099225521088,1.1828160285949707
0.1413019448518753,1.04874587059021
0.14616619050502777,1.0315202474594116
0.13975836336612701,1.113433837890625
0.14412689208984375,1.1377049684524536
